taxon,Genus,Species,Phylum,Class,Order,Family,Lineage,rep_gene,n_pairs_H,median_delta_H,p_H,p_H_adj,q80_rel_H,iqr_H,sd_H,p_PH,p_PH_adj,cliffs_delta_PH,HL_H_ok_adapt,prev_baseline_H,median_a_H,Cohort,Sex,Status
23245, g__Coprococcus, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__unclassified; 23245; FJ368263.1 gg_id:364272 feces adult twins and mothers; TS3 clone TS3_a02b09, FJ368263.1 gg_id:364272 feces adult twins and mothers TS3 clone TS3_a02b09,4,126.0,0.625,1.0,0.23933607228276796,1329.9474999999998,2178.0869007208285,0.9047619047619049,0.9769758883945736,0.1,True,1.0,11423.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
24031, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 24031; EF098059.1 gg_id:186466 mouse cecum clone SWPT12_aaa04h08, EF098059.1 gg_id:186466 mouse cecum clone SWPT12_aaa04h08,4,94.5,0.625,1.0,0.12018897995824881,752.8274999999999,1175.1682281947265,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,10308.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
56918, g__Desulfovibrio, s__C21_c20, p__Proteobacteria, c__Deltaproteobacteria, o__Desulfovibrionales, f__Desulfovibrionaceae,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__C21_c20; 56918; EU452762.1 gg_id:309442 Innate immunity and intestinal microbiota Type 1 diabetes mouse cecum clone K80N3_96d11, EU452762.1 gg_id:309442 Innate immunity and intestinal microbiota Type 1 diabetes mouse cecum clone K80N3_96d11,4,-103.0,0.875,1.0,0.03285785189912131,254.18499999999997,360.43912750051607,0.9047619047619049,0.9769758883945736,0.1,True,1.0,13322.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
22386, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 22386; EU778262.1 gg_id:347758 feces clone RL388_aao96h02, EU778262.1 gg_id:347758 feces clone RL388_aao96h02,4,131.5,0.625,1.0,0.09917308725694801,992.0499999999998,1110.2405169001293,1.0,1.0,0.0,True,1.0,12974.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
25290, g__Faecalibacterium, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__unclassified; 25290; FJ680784.1 gg_id:530524 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4281 pen 301; was positive STEC O157 clone 5-4E5, FJ680784.1 gg_id:530524 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4281 pen 301 was positive STEC O157 clone 5-4E5,4,-243.0,0.875,1.0,0.0647635698145449,679.5124999999998,861.7066518398241,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,13619.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
18214, g__Shuttleworthia, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Shuttleworthia; s__unclassified; 18214; AF371623.1 gg_id:39567 swine intestine clone p-986-s962-5, AF371623.1 gg_id:39567 swine intestine clone p-986-s962-5,4,11.0,0.875,1.0,0.05927419808392,1018.1225,750.2098704751446,1.0,1.0,0.0,True,1.0,13234.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
17994, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 17994; EU462328.1 gg_id:296165 chimpanzee feces clone CHIMP1_aaj40c03, EU462328.1 gg_id:296165 chimpanzee feces clone CHIMP1_aaj40c03,4,-158.5,0.875,1.0,0.09070675225571206,793.4799999999998,1203.788083454337,0.9047619047619049,0.9769758883945736,0.1,True,1.0,13272.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
18836, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 18836; DQ824503.1 gg_id:188818 human fecal clone RL304_aal76g12, DQ824503.1 gg_id:188818 human fecal clone RL304_aal76g12,4,13.5,1.0,1.0,0.12728216465042336,1954.6375,1428.9929957228621,1.0,1.0,0.0,True,1.0,12736.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
74815, g__sfH, s__unclassified, p__Cyanobacteria, c__Chloroplast, o__Euglenozoa, f__unclassified,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Euglenozoa; f__unclassified; g__sfH; s__unclassified; 74815; EU221514.1 gg_id:312286 Trachelomonas lefevrei str. SAG1283-10, EU221514.1 gg_id:312286 Trachelomonas lefevrei str. SAG1283-10,4,200.0,0.625,1.0,0.07391904100337818,808.3874999999999,731.2350527874056,1.0,1.0,0.0,True,1.0,12719.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
21206, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 21206; DQ326564.1 gg_id:147799 Metagenomic gut microbiome healthy human stool clone C746, DQ326564.1 gg_id:147799 Metagenomic gut microbiome healthy human stool clone C746,4,10.5,0.875,1.0,0.11693921664132458,747.1624999999998,1430.7999649933595,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,12337.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
50273, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Veillonellaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__unclassified; s__unclassified; 50273; FJ676618.1 gg_id:532032 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4225 pen 301; was negative STEC O157 clone 3-8A1, FJ676618.1 gg_id:532032 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4225 pen 301 was negative STEC O157 clone 3-8A1,4,-113.0,0.625,1.0,0.02372744794028607,400.37749999999994,263.0257764776423,0.9047619047619049,0.9769758883945736,0.1,True,1.0,12624.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
11331, g__Aquabacterium, s__unclassified, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Aquabacteriaceae,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Aquabacteriaceae; g__Aquabacterium; s__unclassified; 11331; GQ093895.1 gg_id:385403 Topographical and Temporal Human Skin Microbiome skin toe web space clone nbw426d08c1, GQ093895.1 gg_id:385403 Topographical and Temporal Human Skin Microbiome skin toe web space clone nbw426d08c1,4,125.0,0.875,1.0,0.13137083537930055,1946.1124999999997,1411.6987186689894,0.9047619047619049,0.9769758883945736,0.1,True,1.0,11572.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
59714, g__unclassified, s__unclassified, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Rhodospirillaceae,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__unclassified; s__unclassified; 59714; GQ015990.1 gg_id:493677 Topographical and Temporal Human Skin Microbiome skin back clone nbw819g09c1, GQ015990.1 gg_id:493677 Topographical and Temporal Human Skin Microbiome skin back clone nbw819g09c1,4,73.0,0.875,1.0,0.07393538731181522,775.0074999999999,728.8421968380169,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,11383.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
44018, g__Vagococcus, s__unclassified, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Enterococcaceae,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Vagococcus; s__unclassified; 44018; FJ211190.1 gg_id:334656 Vagococcus sp. str. AC-1, FJ211190.1 gg_id:334656 Vagococcus sp. str. AC-1,4,162.0,0.875,1.0,0.1158368931456396,1232.9299999999998,1112.4289223286733,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,11295.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
30734, g__Corynebacterium, s__unclassified, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__unclassified; 30734; GQ112782.1 gg_id:442041 Topographical and Temporal Human Skin Microbiome skin nare clone nbw588b08c1, GQ112782.1 gg_id:442041 Topographical and Temporal Human Skin Microbiome skin nare clone nbw588b08c1,4,-17.5,1.0,1.0,0.04356921145810028,541.395,639.1986148816865,0.9047619047619049,0.9769758883945736,0.1,True,1.0,14741.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
36150, g__Corynebacterium, s__unclassified, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__unclassified; 36150; GQ003830.1 gg_id:505832 Topographical and Temporal Human Skin Microbiome skin nare clone nbu57g12c1, GQ003830.1 gg_id:505832 Topographical and Temporal Human Skin Microbiome skin nare clone nbu57g12c1,4,163.0,0.375,1.0,0.03880535331543561,447.8125,416.3672759615802,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,12524.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
19077, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 19077; GQ402116.1 gg_id:580171 alpacas and sheep forestomach clone ALP4, GQ402116.1 gg_id:580171 alpacas and sheep forestomach clone ALP4,4,48.5,0.875,1.0,0.1082940139366972,1052.8649999999998,1130.330044706707,1.0,1.0,0.0,True,1.0,12175.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
22716, g__Coprococcus, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__unclassified; 22716; DQ806056.1 gg_id:177612 human fecal clone RL186_aah60e10, DQ806056.1 gg_id:177612 human fecal clone RL186_aah60e10,4,62.5,0.375,1.0,0.06794454906338707,563.145,929.2405954326358,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,13772.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
21385, g__Blautia, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__unclassified; 21385; DQ905209.1 gg_id:166627 human fecal clone 013-b6, DQ905209.1 gg_id:166627 human fecal clone 013-b6,4,-57.5,1.0,1.0,0.12074097182802296,1199.0375,1496.3030394135849,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,14177.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
19661, g__Lachnospira, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__unclassified; 19661; FJ369956.1 gg_id:366229 feces adult twins and mothers; TS55 clone TS55_a02g01, FJ369956.1 gg_id:366229 feces adult twins and mothers TS55 clone TS55_a02g01,4,-222.0,0.875,1.0,0.06446532947511215,555.6299999999999,781.7122244577388,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,12289.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
72412, g__Lactobacillus, s__Lactobacillus kefiranofaciens, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus kefiranofaciens; 72412; AJ575259.1 gg_id:95575 Lactobacillus subsp. kefiranofaciens str. LMG 19149, AJ575259.1 gg_id:95575 Lactobacillus subsp. kefiranofaciens str. LMG 19149,4,440.0,0.875,1.0,0.13626391066894233,1201.9,1183.8706830421413,1.0,1.0,0.0,True,1.0,8352.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
57357, g__Planctomyces, s__unclassified, p__Planctomycetes, c__Planctomycea, o__Planctomycetales, f__Planctomycetaceae,k__Bacteria; p__Planctomycetes; c__Planctomycea; o__Planctomycetales; f__Planctomycetaceae; g__Planctomyces; s__unclassified; 57357; FJ542938.1 gg_id:517269 Microbiomic intestine earthworm Eisenia fetida fed ergovaline treatment gut clone B01-06D, FJ542938.1 gg_id:517269 Microbiomic intestine earthworm Eisenia fetida fed ergovaline treatment gut clone B01-06D,4,292.5,0.875,1.0,0.08297882100169947,691.315,838.8934280149455,0.9047619047619049,0.9769758883945736,0.1,True,1.0,11578.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
24369, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 24369; EF405447.1 gg_id:203840 human fecal clone SJTU_G_01_94, EF405447.1 gg_id:203840 human fecal clone SJTU_G_01_94,4,43.0,0.875,1.0,0.06464601326546301,518.0699999999999,826.0604289437101,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,13217.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
30943, g__Corynebacterium, s__unclassified, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__unclassified; 30943; GQ072050.1 gg_id:421406 Topographical and Temporal Human Skin Microbiome skin occiput clone nbw191e09c1, GQ072050.1 gg_id:421406 Topographical and Temporal Human Skin Microbiome skin occiput clone nbw191e09c1,4,8.5,0.875,1.0,0.019860684259079157,325.3325,275.08101841396956,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,14209.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
24806, g__Faecalibacterium, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__unclassified; 24806; DQ808926.1 gg_id:195680 human fecal clone RL243_aai87a12, DQ808926.1 gg_id:195680 human fecal clone RL243_aai87a12,4,-225.5,0.875,1.0,0.08185650280412968,834.415,977.533618825119,0.9047619047619049,0.9769758883945736,0.1,True,1.0,13629.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
18726, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 18726; DQ800557.1 gg_id:190849 human fecal clone RL183_aah29f10, DQ800557.1 gg_id:190849 human fecal clone RL183_aah29f10,4,-236.0,0.875,1.0,0.12656177091006598,967.1574999999998,1588.3253553638388,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,13532.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
71559, g__ATCC_27806, s__Eubacterium biforme, p__Tenericutes, c__Erysipelotrichi, o__Erysipelotrichales, f__Erysipelotrichaceae,k__Bacteria; p__Tenericutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__ATCC_27806; s__Eubacterium biforme; 71559; DQ325818.1 gg_id:150015 Metagenomic gut microbiome healthy human stool clone B551, DQ325818.1 gg_id:150015 Metagenomic gut microbiome healthy human stool clone B551,4,129.5,0.125,1.0,0.06981116603510489,443.7799999999999,728.1407417296922,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,12541.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
24240, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 24240; FJ365764.1 gg_id:362572 feces adult twins and mothers; TS21 clone TS21_a02g01, FJ365764.1 gg_id:362572 feces adult twins and mothers TS21 clone TS21_a02g01,4,-155.5,0.875,1.0,0.11551150278330398,755.3199999999999,1178.2030489407725,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,11867.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
23053, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 23053; DQ796512.1 gg_id:188077 human fecal clone RL179aan73f10, DQ796512.1 gg_id:188077 human fecal clone RL179aan73f10,4,-44.0,1.0,1.0,0.17382473337358645,1336.8249999999998,1706.5198470473954,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,11868.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
25815, g__Faecalibacterium, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__unclassified; 25815; FJ372080.1 gg_id:367167 feces adult twins and mothers; TS9 clone TS9_a01e07, FJ372080.1 gg_id:367167 feces adult twins and mothers TS9 clone TS9_a01e07,4,-108.5,0.875,1.0,0.07519133105420797,847.6499999999999,785.60384749567,1.0,1.0,0.0,True,1.0,12800.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
71010, g__Anaerococcus, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiales Family XI. Incertae Sedis,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiales Family XI. Incertae Sedis; g__Anaerococcus; s__unclassified; 71010; GQ004351.1 gg_id:505311 Topographical and Temporal Human Skin Microbiome skin inguinal crease clone nbu71g03c1, GQ004351.1 gg_id:505311 Topographical and Temporal Human Skin Microbiome skin inguinal crease clone nbu71g03c1,4,39.0,0.875,1.0,0.025957141749980636,356.585,319.4889837433105,1.0,1.0,0.0,True,1.0,13448.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
20753, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 20753; FJ367734.1 gg_id:364859 feces adult twins and mothers; TS2 clone TS2_a03a03, FJ367734.1 gg_id:364859 feces adult twins and mothers TS2 clone TS2_a03a03,4,367.0,0.625,1.0,0.17025329112549986,1247.6149999999998,1645.7265250541066,1.0,1.0,0.0,True,1.0,12097.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
25315, g__Faecalibacterium, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__unclassified; 25315; EF402700.1 gg_id:214090 human fecal clone SJTU_B_11_34, EF402700.1 gg_id:214090 human fecal clone SJTU_B_11_34,4,-37.5,0.875,1.0,0.023058656510754724,353.94,285.5383533491312,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,14201.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
50134, g__Veillonella, s__Veillonella dispar, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Veillonellaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__Veillonella dispar; 50134; GQ012701.1 gg_id:496965 Topographical and Temporal Human Skin Microbiome skin volar forearm clone nbw800g06c1, GQ012701.1 gg_id:496965 Topographical and Temporal Human Skin Microbiome skin volar forearm clone nbw800g06c1,4,-190.5,1.0,1.0,0.06771382323042326,806.6624999999999,722.8236511245325,1.0,1.0,0.0,True,1.0,12666.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
44930, g__Clostridium, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__unclassified; 44930; EU473255.1 gg_id:290901 giant panda feces clone GP_1aaa01f11, EU473255.1 gg_id:290901 giant panda feces clone GP_1aaa01f11,4,188.5,0.625,1.0,0.05848542353778904,1109.0725,663.826250378566,1.0,1.0,0.0,True,1.0,13279.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
27585, g__Ruminococcus, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__unclassified; 27585; FJ366403.1 gg_id:356858 feces adult twins and mothers; TS26 clone TS26_a02f09, FJ366403.1 gg_id:356858 feces adult twins and mothers TS26 clone TS26_a02f09,4,-19.5,1.0,1.0,0.045603292782150966,600.3525,632.1102803770345,1.0,1.0,0.0,True,1.0,13338.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
55984, g__sfP, s__unclassified, p__Chloroflexi, c__Chloroflexi-4, o__unclassified, f__unclassified,k__Bacteria; p__Chloroflexi; c__Chloroflexi-4; o__unclassified; f__unclassified; g__sfP; s__unclassified; 55984; EU491251.1 gg_id:260023 Abundance and microbial life ocean crust seafloor lavas Loi'hi Seamount Pisces Peak X2 clone P9X2b2B09, EU491251.1 gg_id:260023 Abundance and microbial life ocean crust seafloor lavas Loi'hi Seamount Pisces Peak X2 clone P9X2b2B09,4,267.5,0.875,1.0,0.11962412330359895,1143.57,1079.3757747883726,1.0,1.0,0.0,True,1.0,11018.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
41810, g__unclassified, s__unclassified, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Cellulomonadaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Cellulomonadaceae; g__unclassified; s__unclassified; 41810; GQ263304.1 gg_id:511050 Structure Simulated Level Waste Site simulated level waste site clone FW1_a52, GQ263304.1 gg_id:511050 Structure Simulated Level Waste Site simulated level waste site clone FW1_a52,4,393.5,0.875,1.0,0.0900442041141494,1133.2125,910.0197652203311,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,11190.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
35692, g__Corynebacterium, s__unclassified, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__unclassified; 35692; GQ054176.1 gg_id:415876 Topographical and Temporal Human Skin Microbiome skin buttock clone nbw1099e07c1, GQ054176.1 gg_id:415876 Topographical and Temporal Human Skin Microbiome skin buttock clone nbw1099e07c1,4,-170.0,1.0,1.0,0.06543170782562481,829.5174999999999,651.92735297603,1.0,1.0,0.0,True,1.0,11146.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
23289, g__Coprococcus, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__unclassified; 23289; FJ833076.1 gg_id:510859 Microbial Ecology Crop Folivorous Hoatzin crop contents clone A1Q201_82B11, FJ833076.1 gg_id:510859 Microbial Ecology Crop Folivorous Hoatzin crop contents clone A1Q201_82B11,4,19.0,0.875,1.0,0.11661101945873018,971.6949999999999,1220.485559357422,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,11970.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
4150, g__Klebsiella, s__unclassified, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Klebsiella; s__unclassified; 4150; DQ185604.1 gg_id:140302 Klebsiella pneumoniae str. Ac01, DQ185604.1 gg_id:140302 Klebsiella pneumoniae str. Ac01,4,53.0,0.625,1.0,0.04927590360550178,408.50749999999994,583.6068585600525,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,12471.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
20141, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 20141; FJ832328.1 gg_id:509226 Microbial Ecology Crop Folivorous Hoatzin crop contents clone P1Q301_31G04, FJ832328.1 gg_id:509226 Microbial Ecology Crop Folivorous Hoatzin crop contents clone P1Q301_31G04,4,-40.5,1.0,1.0,0.04927903907769018,407.5799999999999,547.2062364410697,1.0,1.0,0.0,True,1.0,13661.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
22338, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__unclassified; s__unclassified; 22338; EU771370.1 gg_id:345938 Asiatic elephant feces clone AE2_aaa01h05, EU771370.1 gg_id:345938 Asiatic elephant feces clone AE2_aaa01h05,4,245.0,0.875,1.0,0.06375170136522988,886.0475,635.352405644563,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,10872.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
